Missile	Id	* Laz / status	pCltDoFunc	pCltHitFunc	pSrvDoFunc	pSrvHitFunc	pSrvDmgFunc	SrvCalc1	*srv calc 1 desc	Param1	*param1 desc	Param2	*param2 desc	Param3	*param3 desc	Param4	*param4 desc	Param5	*param5 desc	CltCalc1	*client calc 1 desc	CltParam1	*client param1 desc	CltParam2	*client param2 desc	CltParam3	*client param3 desc	CltParam4	*client param4 desc	CltParam5	*client param5 desc	SHitCalc1	*server hit calc 1 desc	sHitPar1	*server hit param1 desc	sHitPar2	*server hit param2 desc	sHitPar3	*server hit param3 desc	CHitCalc1	*client hit calc1 desc	cHitPar1	*client hit param1 desc	cHitPar2	*client hit param2 desc	cHitPar3	*client hit param3 desc	DmgCalc1	*damage calc 1	dParam1	*damage param1 desc	dParam2	*damage param2 desc	Vel	MaxVel	VelLev	Accel	Range	LevRange	Light	Flicker	Red	Green	Blue	InitSteps	Activate	LoopAnim	CelFile	animrate	AnimLen	AnimSpeed	RandStart	SubLoop	SubStart	SubStop	CollideType	CollideKill	CollideFriend	LastCollide	Collision	ClientCol	ClientSend	NextHit	NextDelay	xoffset	yoffset	zoffset	Size	SrcTown	CltSrcTown	CanDestroy	ToHit	AlwaysExplode	Explosion	Town	NoMultiShot	Holy	*Laz / Slow	CanSlow	ReturnFire	GetHit	SoftHit	KnockBack	Trans	Qty	Pierce	SpecialSetup	MissileSkill	Skill	ResultFlags	HitFlags	HitShift	ApplyMastery	SrcDamage	Half2HSrc	SrcMissDmg	MinDamage	MinLevDam1	MinLevDam2	MinLevDam3	MinLevDam4	MinLevDam5	MaxDamage	MaxLevDam1	MaxLevDam2	MaxLevDam3	MaxLevDam4	MaxLevDam5	DmgSymPerCalc	EType	EMin	MinELev1	MinELev2	MinELev3	MinELev4	MinELev5	Emax	MaxELev1	MaxELev2	MaxELev3	MaxELev4	MaxELev5	EDmgSymPerCalc	ELen	ELevLen1	ELevLen2	ELevLen3	HitClass	NumDirections	LocalBlood	DamageRate	TravelSound	HitSound	ProgSound	ProgOverlay	ExplosionMissile	SubMissile1	SubMissile2	SubMissile3	HitSubMissile1	HitSubMissile2	HitSubMissile3	HitSubMissile4	CltSubMissile1	CltSubMissile2	CltSubMissile3	CltHitSubMissile1	CltHitSubMissile2	CltHitSubMissile3	CltHitSubMissile4	EOL
ml3649	3649		1	30	1	29																												12								12																4				255	255	255			2	null	1024	2	16								1		1												1											1						4		8																																					1			so0	so0	so0						ml3650							ml3650				0
ml3650	3650		20		16		1			30		6										30		6																								50		50				20	20			20	1	2	2	255						extra\MissileFalchion	1024	1	16					3	1				1		1	1				3				1								1	1								sk1259	4		8																		fire																			4			so2567	so2643	so0																	0
ml3651	3651		19		15	29				1		19										1		19																														16	16			7	1	3		81	81	255			1	extra\FamiliarFade	1024	14	16		1	3	10				1		1							1																1						4																																							1			so2347	so0	so0		ml88	ml3652			ml3655				ml3653							0
ml3652	3652		1	10	1		1																																									100		100		100						11				255	255	255			2	null	1024	2	16					3					1							3				1								1	1								sk1260	4		8																		cold																			4			so0	so0	so0																	0
ml3653	3653		1		1																	1		19																																		10		1				255				extra\icehitbig	1024	14	24																							1		1								1																																													16			so2326	so0	so0										ml3654							0
ml3654	3654		1		1																																																					20		2				255			1	SomeBlueThing	1024	8	16																							1		1								1																																													16			so0	so0	so0																	0
ml3655	3655		1		1	21																																																32	32			7				255	255	255			2	null	1024	2	16					3			1		1							1																1						4		8																																					16			so0	so0	so0																	0
ml3656	3656		1		1																																																					75	1	3		212	212	255			1	expansion\twister_death	1024	11	16					3			1		1							3												1	1			1					sk1264	4		8		128																																		32	1			so2349	so0	so0																	0
ml3657	3657		1		1																																																	20	20			200		2		255	178	64	1		1	extra\missilewarhammer	1024	8	16					3			1		1							3													1		100						sk1286	4																																							16			so2410	so2413	so0		ml29															0
ml3658	3658		1	30	1	29																												64								64																1				255	255	255				null	1024	37	16																	1					1											1																																													32			so0	so0	so0						ml3659							ml3659				0
ml3659	3659		1	25	1	20																												6		1						6		1										20	20			2				255	255	255				null	1024	8	8						1		1		1							1			1		1							1	1			1																																													32			so0	so0	so0						ml3660							ml3660				0
ml3660	3660		19	25	15	20				100		1										100		1										6								6																2				255	255	255			1	null	1024	8	16					6	1		1		1							1					1							1	1			1					sk1271																																								32			so0	so0	so0			ml3661			ml3662				ml3661			ml3662				0
ml3661	3661		1		1					100		1										100		1																																		10		10		255					1	null	1024	8	16								1		1							1			1									1	1			1																																													32			so0	so0	so0																	0
ml3662	3662		1		1																																																	24	24			14		7		255					1	LifeAndDeath	1024	14	16					3	1		1		1						-20	1													1	1		1					sk1271	4		8																																				2	32			so0	so4887	so0	ol54																0
ml3663	3663		19		15					6		19										6		19																																		25	2	2		255	255	255			1	expansion\twister_death	1024	11	16								1		1												1											1						4		8																																					1			so0	so0	so0			ml3664							ml3664							0
ml3664	3664		1		1																																																	15			-300	40		2		255	255	255			1	expansion\twister	1024	40	16					3												2												1	1			1					sk1264	4		8		128																																		32	1			so2349	so2394	so0																	0
ml3665	3665		1		1	18																																																				2				255	255	255			2	null	1024	2	16					3		1										1																1						4		8																																					8			so0	so0	so0																	0
ml3666	3666		19		15					1		19										1		19																														25	60		250	130		4		222	222	255	6		1	extra\missilemace	1024	8	16					3			1																		3			1	1									4																				ltng																			16			so0	so0	so0			ml3667							ml3667							0
ml3667	3667		1		1		8																																															5	5			5				255	178	64			1	ElectricNova	1024	13	16					3			1	1							-50	1		25		1								1	1		10	1					sk1249	4																				ltng																		64	4			so4931	so337	so0	ol1																0
ml3668	3668		8	16	1	12																3																																30	30			25		4		255	255	255			1	LightningStrike	1024	8	16					3	1		1		1		1	4				2												1	1			1						4																																						64	32			so2434	so0	so0	ol1									ml99							0
ml3669	3669		48		25																																																					50	1			255	255	255			1	null	1024	2	16								1		1	1						1		1														1																																													1			so0	so0	so0			ml3670							ml3670	ml3672						0
ml3670	3670		1		1		8																																																			84		2	1	255	178	64			1	chargedbolt	512	10	16					3			1	1								3		25		1								1	1			1					sk1251																																							64	4			so4931	so0	so0	ol1																0
ml3671	3671		1		1		8																																																			84		2	1	255	178	64			1	null	1024	2	16					3			1	1								3				1								1	1								sk1251																																							64	1			so4931	so0	so0	ol1																0
ml3672	3672		1		1																																																					84		2	1	255	255	255			1	extra\elecnova	512	16	16																			25														1																																													1			so0	so0	so0																	0
ml3673	3673		1		1																																																					84		2	1	255	255	255			1	null	1024	2	16																																	1																																													1			so0	so0	so0																	0
ml3674	3674		1	30	1	29																												1								1																1				255	255	255	1		2	null	1024	2	16					3			1		1												1							1	1			1						4		8																																					1			so0	so0	so0						ml3675							ml3675				0
ml3675	3675		1	10	1																																																	24	24			24				255	255	255			2	null	1024	2	16					3			1		1		1	1				2												1	1		2	1					sk1248	4		8																																				64	16			so0	so0	so0	ol547																0
ml3676	3676		1	51	1		1																																			1		1				50		50		50		32	32			64		2		212	212	255			1	LightningJavelin	1024	5	16					3	1		1		1							1					1							1	1			1	1		1			4		8																		ltng																			1			so259	so407	so0		ml822											ml822				0
ml3677	3677		1	25	1	20																																																				1				255	255	255			2	null	1024	2	16								1		1												1							1	1			1						4																																						64	16			so0	so0	so0						ml3678							ml3678				0
ml3678	3678		8		1		8															3																										100-dl12				1		30	30			10		4		50	255	50			2	null	1024	2	16					3			1		1		1	3				1				1								1	1			1					sk1247	4																																						64	1			so2323	so0	so0										ml3679							0
ml3679	3679		1	10	1																			16																																		12		3	4	50	255	50			1	LightningStrike	1024	8	16		1		7													1																1								8																																				64	32			so0	so0	so0	ol1																0
