Id	Height	OverlayHeight	pixHeight	SizeX	SizeY	spawnCol	MeleeRng	BaseW	HitClass	HDv	TRv	LGv	Rav	Lav	RHv	LHv	SHv	S1v	S2v	S3v	S4v	S5v	S6v	S7v	S8v	HD	TR	LG	RA	LA	RH	LH	SH	S1	S2	S3	S4	S5	S6	S7	S8	TotalPieces	mDT	mNU	mWL	mGH	mA1	mA2	mBL	mSC	mS1	mS2	mS3	mS4	mDD	mKB	mSQ	mRN	dDT	dNU	dWL	dGH	dA1	dA2	dBL	dSC	dS1	dS2	dS3	dS4	dDD	dKB	dSQ	dRN	A1mv	A2mv	SCmv	S1mv	S2mv	S3mv	S4mv	noGfxHitTest	htTop	htLeft	htWidth	htHeight	restore	automapCel	noMap	noOvly	isSel	alSel	noSel	shiftSel	corpseSel	isAtt	revive	critter	small	large	soft	inert	objCol	deadCol	unflatDead	Shadow	noUniqueShift	compositeDeath	localBlood	Bleed	Light	light-r	light-g	light-b	Heart	BodyPart	InfernoLen	InfernoAnim	InfernoRollback	ResurrectMode	ResurrectSkill	EOL
ms1108	3	4	96	2	2			hth 	3		lit																1															1	1	1	1	1	1	1									1		8	8	8	8	8	8	8	8	8	8	8	8	8	8	8	8													1				1				1	1	1			1	1					1		1			4	255	128		xxx 	xxx 	1			NU		0
ms1109	3	4	96	2	2			hth 	3		lit																1															1	1	1	1	1	1	1									1		8	8	8	8	8	8	8	8	8	8	8	8	8	8	8	8													1				1				1	1	1				1					1		1			4		128	255	xxx 	xxx 	1			NU		0
ms1110	3	2	72	2	2			hth 	3		lit																1															1	1	1	1	1	1	1									1		8	8	8	8	8	8	8	8	8	8	8	8	8	8	8	8													1				1				1	1	1				1					1		1			2		128	255	xxx 	xxx 	1			NU		0
ms1111	4	3	128	1	1			hth 	3		lit																1															1	1	1															1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1													1				1					1										1		1			6	255	192		xxx 	xxx 	1			NU		0
ms1112		1	96	2	2			hth 	3																		1							1								2	1	1	1	1	1								1	1	1	1	4	1	8	1	1	8	8	8	8	8	8	8	4	8	8	1													1																			1						255	255	255	xxx 	xxx 	1			NU		0
ms1113	3	2	96	2	2			hth 	3		lit																1															1	1	1	1	1	1	1		1						1	1		8	8	8	8	8	8	8	8	8	8	8	8	8	8	8	8													1				1					1					1					1		1	2	1	3	96	255	64	xxx 	xxx 	1			NU		0
ms1114	3	2	96	2	2			hth 	3		lit																1															1	1	1	1	1	1	1								1	1		8	8	8	8	8	8	8	8	8	8	8	8	8	8	8	8													1				1					1					1					1		1	2	1	4	255	178	64	xxx 	xxx 	1			NU		0
ms1115	3	3	88					hth 	3		lit																1															1	1	1	1	1	1	1							1				8	8	8	8	8	8	8	8	8	8	8	8	8	8	8	8																1									1							1			2	1	2	255	128		xxx 	xxx 	1			NU		0
ms1116	3	2	96	2	2		1	hth 	3	nil	"zz5,zz6,zz7"							scy								1	1							1								3	1	1	1	1	1	1							1		1	1	8	8	8	8	8	8	8	8	8	8	8	8	8	8	8	8													1				1				1	1	1				1					1		1	1	2	4	255			xxx 	xxx 	1			NU		0
ms1117	1	1	32	1	1			hth 	3		lit																1															1	1	1							1				1		1		8	8	8	8	8	8	8	8	8	8	8	8	8	8	8	8													1				1					1			1			1				1					5	255	178		xxx 	xxx 	1			NU		0
ms1118	1	1	32	1	1			hth 	3		lit																1															1	1	1							1				1		1		8	8	8	8	8	8	8	8	8	8	8	8	8	8	8	8													1				1					1			1			1				1					5		255		xxx 	xxx 	1			NU		0
ms1119	3	3	112	3	3		3	hth 	12		lit																1															1	1	1	1	1	1								1				8	8	8	8	8	8	8	8	8	8	8	8	8	8	8	8													1				1				1	1	1			1	1					1	1			2	6	255	128		xxx 	xxx 	1			NU		0
ms1120	3	3	112	3	3		3	hth 	12		lit																1															1	1	1	1	1	1								1				8	8	8	8	8	8	8	8	8	8	8	8	8	8	8	8													1				1				1	1	1			1	1					1	1			2	6	255	128		xxx 	xxx 	1			NU		0
ms1121	1	1	32	1	1			hth 	3		lit																1															1	1	1							1				1		1		8	8	8	8	8	8	8	8	8	8	8	8	8	8	8	8													1				1					1			1			1				1					5	255			xxx 	xxx 	1			NU		0
ms1122	1	1	32	1	1			hth 	3		lit																1															1	1	1							1				1		1		8	8	8	8	8	8	8	8	8	8	8	8	8	8	8	8													1				1					1			1			1				1					5			255	xxx 	xxx 	1			NU		0
ms1123	3	3	112	3	3		3	hth 	12		lit																1															1	1	1	1	1	1								1				8	8	8	8	8	8	8	8	8	8	8	8	8	8	8	8													1				1				1	1	1			1	1					1	1			2	6	255	128		xxx 	xxx 	1			NU		0
ms1124	3	3	112	3	3		3	hth 	12		lit																1															1	1	1	1	1	1								1				8	8	8	8	8	8	8	8	8	8	8	8	8	8	8	8													1				1				1	1	1			1	1					1	1			2	6	255	128		xxx 	xxx 	1			NU		0
ms1125	3	4	96	2	2			hth 	3		lit																1															1	1	1	1	1	1	1		1	1					1			8	8	8	8	8	8	8	8	8	8	8	8	8	8	8	8													1				1				1	1	1				1							1		1	7	255	128		xxx 	xxx 	1			NU		0
ms1126	3	2	96	2	2			hth 	3		lit																1															1	1	1	1	1	1	1							1	1	1		8	8	8	8	8	8	8	8	8	8	8	8	8	8	8	8													1				1				1	1	1				1					1			2		5			128	xxx 	xxx 	1			NU		0
ms1127	3	1	96	3	3			hth 	3		lit														lit		1														1	2	1	1	1	1	1								1	1	1		8	8	8	8	8	8	8	8	8	8	8	8	8	8	8	8													1				1				1	1	1				1					1					4	255	255	128	xxx 	xxx 	1			NU		0
ms1128	3	3	96	3	3			hth 	3	"lit,th2,th3,th4,th5"	lit		lit	lit				lit								1	1		1	1				1								5	1	1	1	1	1	1							1	1	1		8	8	8	8	8	8	8	8	8	8	8	8	8	8	8	8													1				1				1	1	1			1						1					4	128	255	128	xxx 	xxx 	1			NU		0
ms1129	3	2	96	2	2		2	hth 	3		lit																1															1	1	1	1	1	1	1		1	1					1	1		8	8	8	8	8	8	8	8	8	8	8	8	8	8	8	8													1				1				1	1	1									1				1	4	255	178	64	xxx 	xxx 	1	10	11	NU		0
ms1130	3	2	96	2	2		1	hth 	3		lit																1															1	1	1	1	1	1	1		1						1	1		8	8	8	8	8	8	8	8	8	8	8	8	8	8	8	8													1				1				1	1	1				1										3			255	xxx 	xxx 	1			NU		0
ms1131	3	2	96	2	2		1	hth 	3		lit																1															1	1	1	1	1	1	1									1		8	8	8	8	8	8	8	8	8	8	8	8	8	8	8	8													1				1				1	1	1				1					1			1	1	3	255	178		xxx 	xxx 	1			NU		0
ms1132	3	2	96	2	2		4	hth 	3		lit																1															1	1	1	1	1	1	1		1							1		8	8	8	8	8	8	8	8	8	8	8	8	8	8	8	8													1				1				1	1	1			1	1					1					4	64		255	xxx 	xxx 	1			NU		0
ms1133	1	1	32	1	1			hth 	3		lit																1															1	1	1	1	1	1	1		1	1						1		8	8	8	8	8	8	8	8	8	8	8	8	8	8	8	8													1				1				1	1	1				1					1					2	64		255	xxx 	xxx 	1			NU		0
ms1134	3	2	72	2	2			hth 	3		lit																1															1	1	1	1	1	1	1									1		8	8	8	8	8	8	8	8	8	8	8	8	8	8	8	8													1				1				1	1	1				1					1			2	1	3	255			xxx 	xxx 	1			NU		0
ms1135	3	2	96	2	2			hth 	3		lit																1				1										1	3	1	1	1	1	1	1			1	1			1	1	1		8	8	8	8	8	8	8	8	8	8	8	8	8	8	8	8													1				1					1					1										3	255	128		xxx 	xxx 	1			NU		0
ms1136	3	3	88					hth 	3		lit																1															1	1	1	1	1	1	1							1				8	8	8	8	8	8	8	8	8	8	8	8	8	8	8	8																1									1												2	96	192	255	xxx 	xxx 	1			NU		0
ms1137	3	2	96	2	2			hth 	3		lit																1															1	1	1	1	1	1	1			1				1		1		8	8	8	8	8	8	8	8	8	8	8	8	8	8	8	8													1				1				1	1	1				1					1		1	1	1	2	255			xxx 	xxx 	1			NU		0
ms1138	3	2	96	2	2			hth 	3		lit																1															1	1	1	1	1	1	1							1		1		8	8	8	8	8	8	8	8	8	8	8	8	8	8	8	8													1				1				1	1	1				1					1		1	1	1	2			64	xxx 	xxx 	1			NU		0
ms1139	3	2	128	2	2		2	hth 	3		lit																1															1	1	1	1		1	1							1	1	1		8	8	8	8	8	8	8	8	8	8	8	8	8	8	8	8													1				1				1	1	1			1						1				1	4	255	64		xxx 	xxx 	1	10	11	NU		0
ms1140	3	2	96	2	2		2	hth 	3		lit																1															1	1	1	1	1	1	1			1				1	1	1		8	8	8	8	8	8	8	8	8	8	8	8	8	8	8	8													1				1				1	1	1			1						1				1	3		128	64	xxx 	xxx 	1	10	11	NU		0
ms1141	3	2	96	2	2			hth 	3		lit																1															1	1	1	1	1	1	1							1	1	1		8	8	8	8	8	8	8	8	8	8	8	8	8	8	8	8													1				1				1	1	1		1		1					1		1	2	1	4	255	178	64	xxx 	xxx 	1			NU		0
ms1142	3	2	96	2	2			hth 	3		lit																1															1	1	1	1	1	1	1							1	1	1		8	8	8	8	8	8	8	8	8	8	8	8	8	8	8	8													1				1				1	1	1				1					1			2		5			128	xxx 	xxx 	1			NU		0
ms1143	3	2	96	1	1		2	hth 	3		lit																1															1	1	1	1	1	1	1							1	1			8	8	8	8	8	8	8	8	8	8	8	8	8	8	8	8													1						1								1					1					2	255			xxx 	xxx 	1			NU		0
ms1144	3	2	128	2	2		2	hth 	3		lit																1															1	1	1	1		1	1								1	1		8	8	8	8	8	8	8	8	8	8	8	8	8	8	8	8													1				1				1	1				1						1				1	4	81	81	255	xxx 	xxx 	1	10	11	NU		0
ms1145	4	3	128	2	2			hth 	3		lit							lit									1							1								2	1	1			1												1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1													1				1					1										1		1			3	255		255	xxx 	xxx 	1			NU		0
ms1146	3	3	96	1	1		2	hth 	3		lit																1															1	1	1	1	1	1								1	1	1		8	8	8	8	8	8	8	8	8	8	8	8	8	8	8	8													1														1					1					4	255	64		xxx 	xxx 	1	10	11	NU		0
ms1147	3	2	96	2	2		2	hth 	3		lit																1															1	1	1	1	1	1	1							1	1	1		8	8	8	8	8	8	8	8	8	8	8	8	8	8	8	8													1				1				1	1	1			1	1					1		1	2	1	3	255	192	64	xxx 	xxx 	1			NU		0
ms1148	3	2	96	2	2		2	hth 	3		lit																1															1	1	1	1	1	1	1							1	1	1		8	8	8	8	8	8	8	8	8	8	8	8	8	8	8	8													1				1				1	1	1			1	1					1		1	2	1	3	255	192	64	xxx 	xxx 	1			NU		0
ms1149	3	2	96	2	2		2	hth 	3		lit																1															1	1	1	1	1	1	1							1	1	1		8	8	8	8	8	8	8	8	8	8	8	8	8	8	8	8													1				1				1	1	1			1	1					1		1	2	1	5	128	255		xxx 	xxx 	1			NU		0
ms1150	3	3	64	2	2		2	hth 	3		lit																1															1	1	1	1	1	1	1							1	1	1		8	8	8	8	8	8	8	8	8	8	8	8	8	8	8	8													1				1				1	1	1		1		1					1					3	128	255		xxx 	xxx 	1			NU		0
ms1151	3	3	64	2	2		2	hth 	3		lit																1															1	1	1	1	1	1	1							1	1	1		8	8	8	8	8	8	8	8	8	8	8	8	8	8	8	8													1				1				1	1	1		1		1					1					3	128	255		xxx 	xxx 	1			NU		0
ms1152	3	3	64	2	2		2	hth 	3		lit																1															1	1	1	1	1	1	1							1	1	1		8	8	8	8	8	8	8	8	8	8	8	8	8	8	8	8													1				1				1	1	1		1		1					1					5	128	255		xxx 	xxx 	1			NU		0
ms1153	3	2	64	2	2			hth 	3		lit																1															1	1			1	1	1							1	1	1		8	8	8	8	8	8	8	8	8	8	8	8	8	8	8	8													1				1				1	1	1		1		1					1		1	2	1	2	255		255	xxx 	xxx 	1			NU		0
ms1154	3	2	64	2	2			hth 	3		lit																1															1	1			1	1	1							1	1	1		8	8	8	8	8	8	8	8	8	8	8	8	8	8	8	8													1				1				1	1	1		1		1					1		1	2	1	2	255		255	xxx 	xxx 	1			NU		0
ms1155	3	2	32	1	1		2	hth 	3		lit																1															1	1	1	1	1	1	1							1	1	1		8	8	8	8	8	8	8	8	8	8	8	8	8	8	8	8													1				1				1	1	1		1		1					1		1	2	1	3	255			xxx 	xxx 	1			NU		0
ms1156	3	2	32	1	1		2	hth 	3		lit																1															1	1	1	1	1	1	1							1	1	1		8	8	8	8	8	8	8	8	8	8	8	8	8	8	8	8													1				1				1	1	1		1		1					1		1	2	1	5	255			xxx 	xxx 	1			NU		0
ms1157	3	2	64	2	2		2	hth 	3		lit																1															1	1	1	1	1	1	1							1	1	1		8	8	8	8	8	8	8	8	8	8	8	8	8	8	8	8													1				1				1	1	1				1					1		1	2	1	3	255	64		xxx 	xxx 	1			NU		0
ms1158	3	2	64	2	2		2	hth 	3		lit																1															1	1	1	1	1	1	1							1	1	1		8	8	8	8	8	8	8	8	8	8	8	8	8	8	8	8													1				1				1	1	1				1					1		1	2	1	5	255	64		xxx 	xxx 	1			NU		0
ms1159	3	2	64	2	2		2	hth 	3		lit																1															1	1	1	1	1	1	1							1	1	1		8	8	8	8	8	8	8	8	8	8	8	8	8	8	8	8													1				1				1	1	1			1	1					1		1	2	1	3	255	255		xxx 	xxx 	1			NU		0
ms1160	3	2	64	2	2		2	hth 	3		lit																1															1	1	1	1	1	1	1							1	1	1		8	8	8	8	8	8	8	8	8	8	8	8	8	8	8	8													1				1				1	1	1			1	1					1		1	2	1	5	255	255		xxx 	xxx 	1			NU		0
ms1161	3	2	64	2	2		2	hth 	3		lit																1															1	1	1	1	1	1	1							1	1	1		8	8	8	8	8	8	8	8	8	8	8	8	8	8	8	8													1				1				1	1	1			1	1					1		1	2	1	5	255	255		xxx 	xxx 	1			NU		0
ms1162	3	2	64	2	2			hth 	3		lit																1															1	1	1	1	1	1	1							1	1	1		8	8	8	8	8	8	8	8	8	8	8	8	8	8	8	8													1				1				1	1	1		1		1					1			2		2		164	255	xxx 	xxx 	1			NU		0
ms1163	3	2	64	2	2			hth 	3		lit																1															1	1	1	1	1	1	1							1	1	1		8	8	8	8	8	8	8	8	8	8	8	8	8	8	8	8													1				1				1	1	1		1		1					1			2		5	64	255	64	xxx 	xxx 	1			NU		0
ms1164	3	2	64	2	2			hth 	3		lit																1															1	1	1	1	1	1	1							1	1	1		8	8	8	8	8	8	8	8	8	8	8	8	8	8	8	8													1				1				1	1	1		1		1					1			2		5			64	xxx 	xxx 	1			NU		0
ms1165	3	2	96					hth 	3		lit																1															1	1	1	1	1	1	1							1	1	1		8	8	8	8	8	8	8	8	8	8	8	8	8	8	8	8																1									1							1			2	1	2			64	xxx 	xxx 	1			NU		0
ms1166	3	1	112	2	2			hth 	3		lit																1															1	1	1	1	1	1	1							1	1	1		8	8	8	8	8	8	8	8	8	8	8	8	8	8	8	8													1				1				1	1	1			1	1					1				2		255	255	255	xxx 	xxx 	1			NU		0
ms1167	3	2	32	1	1		2	hth 	3		lit																1															1	1	1	1	1	1	1							1	1	1		8	8	8	8	8	8	8	8	8	8	8	8	8	8	8	8													1				1				1	1	1		1		1					1		1	2	1	5	255	192		xxx 	xxx 	1			NU		0
ms1168	3	1	112	2	2			hth 	3		lit																1															1	1	1	1	1	1	1			1				1	1	1		8	8	8	8	8	8	8	8	8	8	8	8	8	8	8	8													1				1				1	1	1			1	1					1				2	3	255	255		xxx 	xxx 	1			NU		0
ms1169	3	4	96	2	2			hth 	3		lit																1															1		1	1	1	1	1								1	1		8	8	8	8	8	8	8	8	8	8	8	8	8	8	8	8													1				1				1	1	1				1					1		1		1	6	64		128	xxx 	xxx 	1			NU		0
ms1170	3	2	72	2	2		1	hth 	3		lit																1															1		1	1		1				1					1	1		8	8	8	8	8	8	8	8	8	8	8	8	8	8	8	8													1				1				1	1	1		1		1					1		1	1	1	3		144	32	xxx 	xxx 	1			NU		0
ms1171	3	2	144	2	2		2	hth 	3		lit																1															1	1	1	1	1	1	1							1	1	1		8	8	8	8	8	8	8	8	8	8	8	8	8	8	8	8													1				1				1	1	1			1						1		1			3	255	128		xxx 	xxx 	1			NU		0
ms1172	3	2	96	1	1		1	hth 	3		lit																1															1	1	1	1	1	1	1							1	1	1		8	8	8	8	8	8	8	8	8	8	8	8	8	8	8	8													1				1				1	1			1		1					1			2	1		255	255	255	xxx 	xxx 	1			NU		0
ms1173	1	1	64	1	1			hth 	3		lit																1															1	1			1	1	1							1	1	1		8	8	8	8	8	8	8	8	8	8	8	8	8	8	8	8													1				1					1			1							1		1	2	1		255	255	255	xxx 	xxx 	1			NU		0
ms1174	3	2	112				1	hth 	3		lit																1															1	1	1	1		1				1				1				1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1													1												1							1				2	6	255	255		xxx 	xxx 	1			NU		0
ms1175	3	3	96	2	2		2	hth 	3		lit																1															1	1	1	1	1	1	1							1	1	1		8	8	8	8	8	8	8	8	8	8	8	8	8	8	8	8													1				1				1	1				1	1					1			2	1				192	xxx 	xxx 	1			NU		0
ms1176	3	2	96	2	2		2	hth 	3		lit																1															1	1	1	1	1	1	1							1	1	1		8	8	8	8	8	8	8	8	8	8	8	8	8	8	8	8													1				1				1	1	1				1					1			2	1	2	255	164		xxx 	xxx 	1			NU		0
ms1177	3	2	96	2	2		2	hth 	3		lit																1															1	1	1	1	1	1	1							1	1	1		8	8	8	8	8	8	8	8	8	8	8	8	8	8	8	8													1				1				1	1	1		1		1					1			2	1		255	255	255	xxx 	xxx 	1			NU		0
ms1178	3	3	128	3	3		4	hth 	3		lit																1															1	1	1	1	1	1	1							1	1	1		8	8	8	8	8	8	8	8	8	8	8	8	8	8	8	8													1				1				1	1				1	1					1		1	1	1	4	255	96		xxx 	xxx 	1			NU		0
ms1179	3	2	32	1	1		1	hth 	3		lit																1															1	1	1	1	1	1	1							1	1	1		8	8	8	8	8	8	8	8	8	8	8	8	8	8	8	8													1				1				1	1	1		1		1					1		1	2	1		255	255	255	xxx 	xxx 	1			NU		0
ms1180	2	2	96	3	3			hth 	3		lit																1															1	1	1	1	1	1			1						1	1		8	8	8	8	8	8	8	8	8	8	8	8	8	8	8	8													1				1				1	1	1			1	1					1						255	255	255	xxx 	xxx 	1			NU		0
ms1181	2	2	96	3	3			hth 	3		lit																1															1	1	1	1	1	1			1						1	1		8	8	8	8	8	8	8	8	8	8	8	8	8	8	8	8													1				1				1	1				1	1					1						255	255	255	xxx 	xxx 	1			NU		0
ms1182	3	2	112	3	3			hth 	3		lit																1															1	1	1	1	1	1			1					1	1	1		8	8	8	8	8	8	8	8	8	8	8	8	8	8	8	8													1				1				1	1	1			1	1					1		1	1	1	4		64	192	xxx 	xxx 	1			NU		0
ms1183	3	3	128	3	3		5	hth 	3		lit																1															1	1	1	1		1	1							1	1	1		8	8	8	8	8	8	8	8	8	8	8	8	8	8	8	8													1				1				1	1	1			1						1				1	4	255	64		xxx 	xxx 	1			NU		0
ms1184	3	2	96	2	2			hth 	3		lit																1															1		1	1	1	1	1								1	1		8	8	8	8	8	8	8	8	8	8	8	8	8	8	8	8													1				1				1	1	1				1					1		1		1	5	128	196	255	xxx 	xxx 	1			NU		0
ms1185	3	2	72	1	1		2	hth 	3		lit																1															1	1	1	1	1	1	1							1	1	1		8	8	8	8	8	8	8	8	8	8	8	8	8	8	8	8													1				1				1	1	1		1		1					1						255	255	255	xxx 	xxx 	1			NU		0
ms1186	3	2	96	2	2		4	hth 	3		lit																1															1	1	1	1	1	1	1							1	1	1		8	8	8	8	8	8	8	8	8	8	8	8	8	8	8	8													1				1				1	1	1		1		1					1			2	1		255	255	255	xxx 	xxx 	1			NU		0
ms1187	3	2	96	2	2		4	hth 	3		lit																1															1	1	1	1	1	1	1							1	1	1		8	8	8	8	8	8	8	8	8	8	8	8	8	8	8	8													1				1				1	1	1		1		1					1			2	1		255	255	255	xxx 	xxx 	1			NU		0
ms1188	3	2	96	2	2		3	hth 	3		lit																1															1	1	1	1	1	1	1							1	1	1		8	8	8	8	8	8	8	8	8	8	8	8	8	8	8	8													1				1				1	1	1		1		1					1			2	1	2		192	255	xxx 	xxx 	1			NU		0
ms1189	3	2	96	2	2		3	hth 	3		lit																1															1	1	1	1	1	1	1							1	1	1		8	8	8	8	8	8	8	8	8	8	8	8	8	8	8	8													1				1				1	1	1		1		1					1			2	1	2		192	255	xxx 	xxx 	1			NU		0
ms1190	3	2	96	2	2		3	hth 	3		lit																1															1	1	1	1	1	1	1							1	1	1		8	8	8	8	8	8	8	8	8	8	8	8	8	8	8	8													1				1				1	1	1		1		1					1			2	1	2		192	255	xxx 	xxx 	1			NU		0
ms1191	3	2	96	2	2		3	hth 	3		lit																1															1	1	1	1	1	1	1							1	1	1		8	8	8	8	8	8	8	8	8	8	8	8	8	8	8	8													1				1				1	1	1		1		1					1			2	1	2		192	255	xxx 	xxx 	1			NU		0
ms1192	3	2	96	2	2		2	hth 	3		lit																1															1	1	1	1	1	1	1							1	1	1		8	8	8	8	8	8	8	8	8	8	8	8	8	8	8	8													1				1				1	1	1		1		1					1			2	1		255	255	255	xxx 	xxx 	1			NU		0
ms1193	3	2	96	2	2		2	hth 	3		lit																1															1	1	1	1	1	1	1							1	1	1		8	8	8	8	8	8	8	8	8	8	8	8	8	8	8	8													1				1				1	1	1		1		1					1			2	1		255	255	255	xxx 	xxx 	1			NU		0
ms1194	3	2	96	2	2		2	hth 	3		lit																1															1	1	1	1	1	1	1							1	1	1		8	8	8	8	8	8	8	8	8	8	8	8	8	8	8	8													1				1				1	1	1		1		1					1			2	1		255	255	255	xxx 	xxx 	1			NU		0
ms1195	3	2	96	2	2		2	hth 	3		lit																1															1	1	1	1	1	1	1							1	1	1		8	8	8	8	8	8	8	8	8	8	8	8	8	8	8	8													1				1				1	1	1		1		1					1			2	1		255	255	255	xxx 	xxx 	1			NU		0
ms1196	3	2	96	2	2		1	hth 	3		lit																1															1	1	1	1	1	1	1							1	1	1		8	8	8	8	8	8	8	8	8	8	8	8	8	8	8	8													1				1				1	1	1		1		1					1			2	1	2	255	255		xxx 	xxx 	1			NU		0
ms1197	3	2	96	2	2		1	hth 	3		lit																1															1	1	1	1	1	1	1							1	1	1		8	8	8	8	8	8	8	8	8	8	8	8	8	8	8	8													1				1				1	1	1		1		1					1			2	1	2	255	255		xxx 	xxx 	1			NU		0
ms1198	1	1	32	2	2		1	hth 	3		lit																1															1	1	1	1	1	1	1							1	1	1		8	8	8	8	8	8	8	8	8	8	8	8	8	8	8	8													1				1				1	1	1		1		1					1			1	1		255	255	255	xxx 	xxx 	1			NU		0
ms1199	3	2	96	2	2		4	hth 	3		lit																1															1	1	1	1	1	1	1		1	1				1	1	1		8	8	8	8	8	8	8	8	8	8	8	8	8	8	8	8													1				1				1	1	1			1	1					1			1	1	4	255			xxx 	xxx 	1			NU		0
ms1200	3	2	96	2	2		2	hth 	3		lit																1															1	1	1	1	1	1	1			1				1	1	1		8	8	8	8	8	8	8	8	8	8	8	8	8	8	8	8													1				1				1	1	1				1					1						255	255	255	xxx 	xxx 	1			NU		0
ms1201	3	2	96	2	2		2	hth 	3		lit																1															1	1	1	1	1	1	1							1	1	1		8	8	8	8	8	8	8	8	8	8	8	8	8	8	8	8													1				1				1	1	1				1					1			2	1		255	255	255	xxx 	xxx 	1			NU		0
ms1202	3	2	96	2	2		2	hth 	3		lit																1															1	1	1	1	1	1	1							1	1	1		8	8	8	8	8	8	8	8	8	8	8	8	8	8	8	8													1				1				1	1	1				1					1			2	1		255	255	255	xxx 	xxx 	1			NU		0
ms1203	3	3	96	2	2		2	hth 	3		lit																1															1	1	1	1	1	1	1							1	1	1		8	8	8	8	8	8	8	8	8	8	8	8	8	8	8	8													1				1				1	1	1				1					1			2	1		255	255	255	xxx 	xxx 	1			NU		0
ms1204	3	3	96	2	2		2	hth 	3		lit																1															1	1	1	1	1	1	1							1	1	1		8	8	8	8	8	8	8	8	8	8	8	8	8	8	8	8													1				1				1	1	1				1					1			2	1		255	255	255	xxx 	xxx 	1			NU		0
ms1205	3	3	96	2	2		2	hth 	3		lit																1															1	1	1	1	1	1	1							1	1	1		8	8	8	8	8	8	8	8	8	8	8	8	8	8	8	8													1				1				1	1	1				1					1			2	1		255	255	255	xxx 	xxx 	1			NU		0
ms1206	3	2	144	2	2		2	hth 	3		lit																1															1	1	1	1	1	1								1	1	1		8	8	8	8	8	8	8	8	8	8	8	8	8	8	8	8													1				1				1	1	1		1		1					1			2	1	3	64	64		xxx 	xxx 	1			NU		0
ms1207	3	2	144	2	2		2	hth 	3		lit																1															1	1	1	1	1	1								1	1	1		8	8	8	8	8	8	8	8	8	8	8	8	8	8	8	8													1				1				1	1	1		1		1					1			2	1	3	64	64		xxx 	xxx 	1			NU		0
ms1208	2	3	96	2	2			hth 	3		lit							lit									1															2	1	1	1	1	1					1			1	1			8	8	8	8	8	8	8	8	8	8	8	8	8	8	8	8													1				1				1	1	1				1					1						255	255	255	xxx 	xxx 	1			NU		0
ms1209	3	3	88					hth 	3		lit																1															1	1	1	1	1	1								1				8	8	8	8	8	8	8	8	8	8	8	8	8	8	8	8																1									1							1			2	1	4	255	96		xxx 	xxx 	1			NU		0
ms1210	4	3	128	1	1			hth 	3		lit							lit									1							1								2																	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1													1									1										1		1				255	255	255	xxx 	xxx 	1			NU		0
ms1211		1	96					hth 	3		lit																1															1															1		1	4	4	4	4	4	4	4	4	4	4	4	1	4	4	4													1						1													1		1				255	255	255	xxx 	xxx 	1			NU		0
ms1212	4	3	128	3	3			hth 	3		lit																1															1		1															1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1													1				1					1										1		1			6	64	255	32	xxx 	xxx 	1			NU		0
ms1213	3	2	96	2	2			hth 	3		lit																1															1	1	1	1	1	1	1		1						1	1		8	8	8	8	8	8	8	8	8	8	8	8	8	8	8	8													1				1					1					1					1					3			255	xxx 	xxx 	1			NU		0
ms1214	3	2	96	2	2			hth 	3		lit																1															1	1	1	1	1	1	1		1	1					1	1		8	8	8	8	8	8	8	8	8	8	8	8	8	8	8	8													1				1					1					1					1		1			7	255	150		xxx 	xxx 	1			NU		0
ms1215	3	2	96	2	2			hth 	3		lit																1															1	1	1	1	1	1	1								1			8	8	8	8	8	8	8	8	8	8	8	8	8	8	8	8													1				1					1										1					6		150	255	xxx 	xxx 	1			NU		0
ms1216	3	2	96	2	2			hth 	3		lit																1															1	1	1	1	1	1	1		1						1			8	8	8	8	8	8	8	8	8	8	8	8	8	8	8	8													1				1					1										1					6	255	64	64	xxx 	xxx 	1			NU		0
ms1217	3	2	96	2	2			hth 	3		lit																1															1	1	1	1	1	1	1								1			8	8	8	8	8	8	8	8	8	8	8	8	8	8	8	8													1				1					1										1					7	64		150	xxx 	xxx 	1			NU		0
ms1218	3	2	96	2	2			hth 	3		lit																1															1	1	1	1	1	1	1		1							1		8	8	8	8	8	8	8	8	8	8	8	8	8	8	8	8													1				1					1					1					1					3			255	xxx 	xxx 	1			NU		0
ms1219	3	2	96	2	2			hth 	3		lit																1															1	1	1	1	1	1	1		1	1						1		8	8	8	8	8	8	8	8	8	8	8	8	8	8	8	8													1				1					1					1					1		1			7	255	150		xxx 	xxx 	1			NU		0
ms1220	3	2	96	2	2			hth 	3		lit																1															1	1	1	1	1	1	1											8	8	8	8	8	8	8	8	8	8	8	8	8	8	8	8													1				1					1										1					6		150	255	xxx 	xxx 	1			NU		0
ms1221	3	2	96	2	2			hth 	3		lit																1															1	1	1	1	1	1	1		1									8	8	8	8	8	8	8	8	8	8	8	8	8	8	8	8													1				1					1										1					6	255	64	64	xxx 	xxx 	1			NU		0
ms1222	3	2	96	2	2			hth 	3		lit																1															1	1	1	1	1	1	1											8	8	8	8	8	8	8	8	8	8	8	8	8	8	8	8													1				1					1										1					7	64		150	xxx 	xxx 	1			NU		0
