name	*name	*Laz / status	*Laz / information	szFlavorText	compactsave	version	level	levelreq	rarity	spawnable	minac	maxac	speed	nodurability	cost	gamble cost	auto prefix	code	alternategfx	namestr	component	invwidth	invheight	hasinv	gemsockets	gemapplytype	flippyfile	invfile	uniqueinvfile	special	Transmogrify	TMogType	TMogMin	TMogMax	useable	throwable	type	type2	dropsound	dropsfxframe	usesound	unique	transparent	transtbl	lightradius	belt	autobelt	stackable	minstack	maxstack	spawnstack	quest	questdiffcheck	missiletype	spellicon	pSpell	state	cstate1	cstate2	len	stat1	calc1	stat2	calc2	stat3	calc3	spelldesc	spelldescstr	spelldesccalc	durwarning	qntwarning	gemoffset	BetterGem	bitfield1	CharsiMin	CharsiMax	CharsiMagicMin	CharsiMagicMax	CharsiMagicLvl	GheedMin	GheedMax	GheedMagicMin	GheedMagicMax	GheedMagicLvl	AkaraMin	AkaraMax	AkaraMagicMin	AkaraMagicMax	AkaraMagicLvl	FaraMin	FaraMax	FaraMagicMin	FaraMagicMax	FaraMagicLvl	LysanderMin	LysanderMax	LysanderMagicMin	LysanderMagicMax	LysanderMagicLvl	DrognanMin	DrognanMax	DrognanMagicMin	DrognanMagicMax	DrognanMagicLvl	HraltiMin	HraltiMax	HraltiMagicMin	HraltiMagicMax	HraltiMagicLvl	AlkorMin	AlkorMax	AlkorMagicMin	AlkorMagicMax	AlkorMagicLvl	OrmusMin	OrmusMax	OrmusMagicMin	OrmusMagicMax	OrmusMagicLvl	ElzixMin	ElzixMax	ElzixMagicMin	ElzixMagicMax	ElzixMagicLvl	AshearaMin	AshearaMax	AshearaMagicMin	AshearaMagicMax	AshearaMagicLvl	CainMin	CainMax	CainMagicMin	CainMagicMax	CainMagicLvl	HalbuMin	HalbuMax	HalbuMagicMin	HalbuMagicMax	HalbuMagicLvl	MalahMin	MalahMax	MalahMagicMin	MalahMagicMax	MalahMagicLvl	LarzukMin	LarzukMax	LarzukMagicMin	LarzukMagicMax	LarzukMagicLvl	DrehyaMin	DrehyaMax	DrehyaMagicMin	DrehyaMagicMax	DrehyaMagicLvl	JamellaMin	JamellaMax	JamellaMagicMin	JamellaMagicMax	JamellaMagicLvl	Source Art	Game Art	Transform	InvTrans	SkipName	NightmareUpgrade	HellUpgrade	mindam	maxdam	PermStoreItem	multibuy	Nameable	*eol
Nef Rune Stack	Nef				0	100	13	13	2	1			0	1	1260			r04s	r04s	r04	16	1	1	0	0	0	flprun	invrsNef			0	xxx				0	runs	r04g	so242	12	so242			5				1	1	500	1				-1																		non						255					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255						xxx	xxx			1	1		0
Eth Rune Stack	Eth				0	100	15	15	3	1			0	1	2240			r05s	r05s	r05	16	1	1	0	0	0	flprun	invrsEth			0	xxx				0	runs	r05g	so242	12	so242			5				1	1	500	1				-1																		non						255					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255						xxx	xxx			1	1		0
Ith Rune Stack	Ith				0	100	15	15	3	1			0	1	2240			r06s	r06s	r06	16	1	1	0	0	0	flprun	invrsIth			0	xxx				0	runs	r06g	so242	12	so242			5				1	1	500	1				-1																		non						255					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255						xxx	xxx			1	1		0
Tal Rune Stack	Tal				0	100	17	17	4	1			0	1	3500			r07s	r07s	r07	16	1	1	0	0	0	flprun	invrsTal			0	xxx				0	runs	r07g	so242	12	so242			5				1	1	500	1				-1																		non						255					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255						xxx	xxx			1	1		0
Ral Rune Stack	Ral				0	100	19	19	5	1			0	1	5040			r08s	r08s	r08	16	1	1	0	0	0	flprun	invrsRal			0	xxx				0	runs	r08g	so242	12	so242			5				1	1	500	1				-1																		non						255					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255						xxx	xxx			1	1		0
Ort Rune Stack	Ort				0	100	21	21	6	1			0	1	6860			r09s	r09s	r09	16	1	1	0	0	0	flprun	invrsOrt			0	xxx				0	runs	r09g	so242	12	so242			5				1	1	500	1				-1																		non						255					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255						xxx	xxx			1	1		0
Thul Rune Stack	Thul				0	100	23	23	7	1			0	1	8960			r10s	r10s	r10	16	1	1	0	0	0	flprun	invrsThul			0	xxx				0	runs	r10g	so242	12	so242			5				1	1	500	1				-1																		non						255					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255						xxx	xxx			1	1		0
Amn Rune Stack	Amn				0	100	25	25	8	1			0	1	11340			r11s	r11s	r11	16	1	1	0	0	0	flprun	invrsAmn			0	xxx				0	runs	r11g	so242	12	so242			5				1	1	500	1				-1																		non						255					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255						xxx	xxx			1	1		0
Sol Rune Stack	Sol				0	100	27	27	9	1			0	1	14000			r12s	r12s	r12	16	1	1	0	0	0	flprun	invrsSol			0	xxx				0	runs	r12g	so242	12	so242			5				1	1	500	1				-1																		non						255					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255						xxx	xxx			1	1		0
Shael Rune Stack	Shael				0	100	29	29	10	1			0	1	16940			r13s	r13s	r13	16	1	1	0	0	0	flprun	invrsShael			0	xxx				0	runs	r13g	so242	12	so242			5				1	1	500	1				-1																		non						255					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255						xxx	xxx			1	1		0
Dol Rune Stack	Dol				0	100	31	31	11	1			0	1	20160			r14s	r14s	r14	16	1	1	0	0	0	flprun	invrsDol			0	xxx				0	runs	r14g	so242	12	so242			5				1	1	500	1				-1																		non						255					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255						xxx	xxx			1	1		0
Hel Rune Stack	Hel				0	100	33	0	12	1			0	1	1715			r15s	r15s	r15	16	1	1	0	0	0	flprun	invrsHel			0	xxx				0	runs	r15g	so242	12	so242			5				1	1	500	1				-1																		non						255					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255						xxx	xxx			1	1		0
Io Rune Stack	Io				0	100	35	35	13	1			0	1	27440			r16s	r16s	r16	16	1	1	0	0	0	flprun	invrsIo			0	xxx				0	runs	r16g	so242	12	so242			5				1	1	500	1				-1																		non						255					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255						xxx	xxx			1	1		0
Lum Rune Stack	Lum				0	100	37	37	14	1			0	1	31500			r17s	r17s	r17	16	1	1	0	0	0	flprun	invrsLum			0	xxx				0	runs	r17g	so242	12	so242			5				1	1	500	1				-1																		non						255					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255						xxx	xxx			1	1		0
Ko Rune Stack	Ko				0	100	39	39	15	1			0	1	35840			r18s	r18s	r18	16	1	1	0	0	0	flprun	invrsKo			0	xxx				0	runs	r18g	so242	12	so242			5				1	1	500	1				-1																		non						255					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255						xxx	xxx			1	1		0
Fal Rune Stack	Fal				0	100	41	41	16	1			0	1	40460			r19s	r19s	r19	16	1	1	0	0	0	flprun	invrsFal			0	xxx				0	runs	r19g	so242	12	so242			5				1	1	500	1				-1																		non						255					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255						xxx	xxx			1	1		0
Lem Rune Stack	Lem				0	100	43	43	17	1			0	1	45360			r20s	r20s	r20	16	1	1	0	0	0	flprun	invrsLem			0	xxx				0	runs	r20g	so242	12	so242			5				1	1	500	1				-1																		non						255					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255						xxx	xxx			1	1		0
Pul Rune Stack	Pul				0	100	45	45	18	1			0	1	50540			r21s	r21s	r21	16	1	1	0	0	0	flprun	invrsPul			0	xxx				0	runs	r21g	so242	12	so242			5				1	1	500	1				-1																		non						255					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255						xxx	xxx			1	1		0
Um Rune Stack	Um				0	100	47	47	19	1			0	1	56000			r22s	r22s	r22	16	1	1	0	0	0	flprun	invrsUm			0	xxx				0	runs	r22g	so242	12	so242			5				1	1	500	1				-1																		non						255					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255						xxx	xxx			1	1		0
Mal Rune Stack	Mal				0	100	49	49	20	1			0	1	61740			r23s	r23s	r23	16	1	1	0	0	0	flprun	invrsMal			0	xxx				0	runs	r23g	so242	12	so242			5				1	1	500	1				-1																		non						255					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255						xxx	xxx			1	1		0
Ist Rune Stack	Ist				0	100	51	51	21	1			0	1	67760			r24s	r24s	r24	16	1	1	0	0	0	flprun	invrsIst			0	xxx				0	runs	r24g	so242	12	so242			5				1	1	500	1				-1																		non						255					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255						xxx	xxx			1	1		0
Gul Rune Stack	Gul				0	100	53	53	22	1			0	1	74060			r25s	r25s	r25	16	1	1	0	0	0	flprun	invrsGul			0	xxx				0	runs	r25g	so242	12	so242			5				1	1	500	1				-1																		non						255					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255						xxx	xxx			1	1		0
Vex Rune Stack	Vex				0	100	55	55	23	1			0	1	80640			r26s	r26s	r26	16	1	1	0	0	0	flprun	invrsVex			0	xxx				0	runs	r26g	so242	12	so242			5				1	1	500	1				-1																		non						255					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255						xxx	xxx			1	1		0
Ohm Rune Stack	Ohm				0	100	57	57	24	1			0	1	87500			r27s	r27s	r27	16	1	1	0	0	0	flprun	invrsOhm			0	xxx				0	runs	r27g	so242	12	so242			5				1	1	500	1				-1																		non						255					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255						xxx	xxx			1	1		0
Lo Rune Stack	Lo				0	100	59	59	25	1			0	1	94640			r28s	r28s	r28	16	1	1	0	0	0	flprun	invrsLo			0	xxx				0	runs	r28g	so242	12	so242			5				1	1	500	1				-1																		non						255					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255						xxx	xxx			1	1		0
Sur Rune Stack	Sur				0	100	61	61	26	1			0	1	102060			r29s	r29s	r29	16	1	1	0	0	0	flprun	invrsSur			0	xxx				0	runs	r29g	so242	12	so242			5				1	1	500	1				-1																		non						255					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255						xxx	xxx			1	1		0
Ber Rune Stack	Ber				0	100	63	63	27	1			0	1	109760			r30s	r30s	r30	16	1	1	0	0	0	flprun	invrsBer			0	xxx				0	runs	r30g	so242	12	so242			5				1	1	500	1				-1																		non						255					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255						xxx	xxx			1	1		0
Jah Rune Stack	Jah				0	100	65	65	28	1			0	1	117740			r31s	r31s	r31	16	1	1	0	0	0	flprun	invrsJah			0	xxx				0	runs	r31g	so242	12	so242			5				1	1	500	1				-1																		non						255					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255						xxx	xxx			1	1		0
Cham Rune Stack	Cham				0	100	67	67	29	1			0	1	126000			r32s	r32s	r32	16	1	1	0	0	0	flprun	invrsCham			0	xxx				0	runs	r32g	so242	12	so242			5				1	1	500	1				-1																		non						255					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255						xxx	xxx			1	1		0
Zod Rune Stack	Zod				0	100	69	69	30	1			0	1	134540			r33s	r33s	r33	16	1	1	0	0	0	flprun	invrsZod			0	xxx				0	runs	r33g	so242	12	so242			5				1	1	500	1				-1																		non						255					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255						xxx	xxx			1	1		0
Sha Rune Stack	Rune		Sha		0	100	55	72	31	1				1	200000			r34s	r34s	r34	16	1	1				flprun	r-a-05s				xxx				0	runs	r34g	so242	12	so242			5				1	1	500	1				-1																		non						255					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255						xxx	xxx			1	1		0
Lah Rune Stack	Rune		Lah		0	100	57	75	32	1				1	200000			r35s	r35s	r35	16	1	1				flprun	r-a-06s				xxx				0	runs	r35g	so242	12	so242			5				1	1	500	1				-1																		non						255					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255						xxx	xxx			1	1		0
Kur Rune Stack	Rune		Kur		0	100	58	78	33	1				1	200000			r36s	r36s	r36	16	1	1				flprun	r-a-07s				xxx				0	runs	r36g	so242	12	so242			5				1	1	500	1				-1																		non						255					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255						xxx	xxx			1	1		0
Ix Rune Stack	Rune		Ix		0	100	60	81	34	1				1	200000			r37s	r37s	r37	16	1	1				flprun	r-a-08s				xxx				0	runs	r37g	so242	12	so242			5				1	1	500	1				-1																		non						255					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255						xxx	xxx			1	1		0
Thur Rune Stack	Rune		Thur		0	100	61	84	35	1				1	200000			r38s	r38s	r38	16	1	1				flprun	r-a-09s				xxx				0	runs	r38g	so242	12	so242			5				1	1	500	1				-1																		non						255					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255						xxx	xxx			1	1		0
Nas Rune Stack	Rune		Nas		0	100	63	87	36	1				1	200000			r39s	r39s	r39	16	1	1				flprun	r-a-10s				xxx				0	runs	r39g	so242	12	so242			5				1	1	500	1				-1																		non						255					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255						xxx	xxx			1	1		0
Ath Rune Stack	Rune		Ath		0	100	64	90	37	1				1	200000			r40s	r40s	r40	16	1	1				flprun	r-a-11s				xxx				0	runs	r40g	so242	12	so242			5				1	1	500	1				-1																		non						255					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255						xxx	xxx			1	1		0
Kra Rune Stack	Rune		Kra		0	100	66	94	38	1				1	200000			r41s	r41s	r41	16	1	1				flprun	r-a-12s				xxx				0	runs	r41g	so242	12	so242			5				1	1	500	1				-1																		non						255					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255						xxx	xxx			1	1		0
Vith Rune Stack	Rune		Vith		0	100	67	98	39	1				1	200000			r42s	r42s	r42	16	1	1				flprun	r-a-13s				xxx				0	runs	r42g	so242	12	so242			5				1	1	500	1				-1																		non						255					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255						xxx	xxx			1	1		0
No Rune Stack	Rune		No		0	100	69	100	40	1				1	200000			r43s	r43s	r43	16	1	1				flprun	r-a-14s				xxx				0	runs	r43g	so242	12	so242			5				1	1	500	1				-1																		non						255					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255						xxx	xxx			1	1		0
Yul Rune Stack	Rune		Yul		0	100	70	100	41	1				1	200000			r44s	r44s	r44	16	1	1				flprun	r-a-15s				xxx				0	runs	r44g	so242	12	so242			5				1	1	500	1				-1																		non						255					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255						xxx	xxx			1	1		0
Thai Rune Stack	Rune		Thai		0	100	72	100	42	1				1	200000			r45s	r45s	r45	16	1	1				flprun	r-a-16s				xxx				0	runs	r45g	so242	12	so242			5				1	1	500	1				-1																		non						255					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255						xxx	xxx			1	1		0
Rha Rune Stack	Rune		Rha		0	100	73	100	43	1				1	200000			r46s	r46s	r46	16	1	1				flprun	r-a-17s				xxx				0	runs	r46g	so242	12	so242			5				1	1	500	1				-1																		non						255					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255						xxx	xxx			1	1		0
Xar Rune Stack	Rune		Xar		0	100	75	100	44	1				1	200000			r47s	r47s	r47	16	1	1				flprun	r-a-18s				xxx				0	runs	r47g	so242	12	so242			5				1	1	500	1				-1																		non						255					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255						xxx	xxx			1	1		0
Nih Rune Stack	Nih		Nih		0	100	76	100	45	1				1	200000			r48s	r48s	r48	16	1	1				flprun	r-a-01s				xxx				0	runs	r48g	so242	12	so242			5				1	1	500	1				-1																		non						255					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255						xxx	xxx			1	1		0
Lai Rune Stock	Lai		Lai		0	100	78	100	46	1				1	200000			r49s	r49s	r49	16	1	1				flprun	r-a-02s				xxx				0	runs	r49g	so242	12	so242			5				1	1	500	1				-1																		non						255					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255						xxx	xxx			1	1		0
On Rune Stack	On		On		0	100	79	100	47	1				1	200000			r50s	r50s	r50	16	1	1				flprun	r-a-03s				xxx				0	runs	r50g	so242	12	so242			5				1	1	500	1				-1																		non						255					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255						xxx	xxx			1	1		0
Taha Rune Stack	Great Rune		Taha		0	100	98	100	48	1				1	200000			r51s	r51s	r51	16	1	1				flprun	r-d-02s				xxx				0	runs	r51g	so242	12	so242			5				1	1	500	1				-1																		non						255					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255						xxx	xxx			1	1		0
Ghal Rune Stack	Great Rune		Ghal		0	100	98	100	49	1				1	200000			r52s	r52s	r52	16	1	1				flprun	r-d-05s				xxx				0	runs	r52g	so242	12	so242			5				1	1	500	1				-1																		non						255					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255						xxx	xxx			1	1		0
Qor Rune Stack	Great Rune		Qor		0	100	98	100	50	1				1	200000			r53s	r53s	r53	16	1	1				flprun	r-d-11s				xxx				0	runs	r53g	so242	12	so242			5				1	1	500	1				-1																		non						255					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255						xxx	xxx			1	1		0
Krys Rune Stack	Great Rune		Krys		0	100	98	100	48	1				1	200000			r54s	r54s	r54	16	1	1				flprun	r-d-07s				xxx				0	runs	r54g	so242	12	so242			5				1	1	500	1				-1																		non						255					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255						xxx	xxx			1	1		0
Auhe Rune Stack	Great Rune		Auhe		0	100	98	100	49	1				1	200000			r55s	r55s	r55	16	1	1				flprun	r-d-04s				xxx				0	runs	r55g	so242	12	so242			5				1	1	500	1				-1																		non						255					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255						xxx	xxx			1	1		0
Shaad Rune Stack	Great Rune		Sha'ad		0	100	98	100	50	1				1	200000			r56s	r56s	r56	16	1	1				flprun	r-d-12s				xxx				0	runs	r56g	so242	12	so242			5				1	1	500	1				-1																		non						255					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255						xxx	xxx			1	1		0
Perfect Amethyst Stack	Perfect Amethyst Stack							18	6	1				1	500			gpvs	gpvs	gpv	16	1	1				flpgsv	invgsves				xxx				0	gg4a	gsm4	so217	12	so217			5				1	1	500	1				-1																		non						255					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255						xxx	xxx			1	1		0
Perfect Topaz Stack	Perfect Topaz Stack							18	7	1				1	500			gpys	gpys	gpy	16	1	1				flpgsy	invgsyes				xxx				0	gg4t	gsm4	so217	12	so217			5				1	1	500	1				-1																		non						255					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255						xxx	xxx			1	1		0
